c0S/m	depSM	flag	lat	lon	name	potemp090C	pr	sal00	sigma-t00	t090	timeJ	Season	zona
4.0136	0.359	0.0	-28.497268	-48.83225	st13	22.1617	0.361	27.3015	18.3363	22.1618	274.670729	primavera	Meio
4.0079	0.428	0.0	-28.497268	-48.83225	st13	22.1637	0.431	27.2571	18.3022	22.1638	274.670787	primavera	Meio
4.00698	0.496	0.0	-28.497268	-48.83225	st13	22.1632	0.499	27.2505	18.2973	22.1633	274.670845	primavera	Meio
4.00965	0.605	0.0	-28.497268	-48.83225	st13	22.1599	0.609	27.2727	18.315	22.16	274.670903	primavera	Meio
4.0092	0.734	0.0	-28.497268	-48.83225	st13	22.1566	0.739	27.2713	18.3148	22.1567	274.670961	primavera	Meio
4.00987	0.864	0.0	-28.497268	-48.83225	st13	22.1516	0.87	27.2794	18.3223	22.1518	274.671019	primavera	Meio
4.01108	0.941	0.0	-28.497268	-48.83225	st13	22.1485	0.947	27.2905	18.3315	22.1487	274.671076	primavera	Meio
4.00978	1.039	0.0	-28.497268	-48.83225	st13	22.1452	1.046	27.2827	18.3265	22.1454	274.671134	primavera	Meio
4.01001	1.132	0.0	-28.497268	-48.83225	st13	22.0575	1.14	27.3394	18.3931	22.0577	274.671192	primavera	Meio
4.00819	1.516	0.0	-28.497268	-48.83225	st13	21.9599	1.526	27.3868	18.4552	21.9602	274.67125	primavera	Meio
4.006	1.491	0.0	-28.497268	-48.83225	st13	21.9492	1.501	27.3769	18.4506	21.9495	274.671308	primavera	Meio
4.00452	1.339	0.0	-28.497268	-48.83225	st13	21.9435	1.348	27.3693	18.4464	21.9438	274.671366	primavera	Meio
4.0071	1.264	0.0	-28.497268	-48.83225	st13	21.9776	1.273	27.3675	18.4359	21.9778	274.671424	primavera	Meio
4.00519	1.13	0.0	-28.497268	-48.83225	st13	21.9879	1.138	27.3466	18.4173	21.9881	274.671481	primavera	Meio
4.00328	1.034	0.0	-28.497268	-48.83225	st13	22.0465	1.041	27.2953	18.3627	22.0467	274.671539	primavera	Meio
4.00414	0.802	0.0	-28.497268	-48.83225	st13	22.1309	0.807	27.249	18.3049	22.1311	274.671597	primavera	Meio
4.00501	0.671	0.0	-28.497268	-48.83225	st13	22.1475	0.676	27.2453	18.2976	22.1476	274.671655	primavera	Meio
4.00312	0.267	0.0	-28.497268	-48.83225	st13	22.1531	0.269	27.2276	18.2828	22.1532	274.671713	primavera	Meio
3.99975	0.178	0.0	-28.497268	-48.83225	st13	22.1617	0.179	27.1969	18.2572	22.1617	274.671771	primavera	Meio
3.99882	0.078	0.0	-28.497268	-48.83225	st13	22.1916	0.079	27.1712	18.2297	22.1916	274.671829	primavera	Meio
0.14584	-0.21	0.0	-28.497268	-48.83225	st13	21.8048	-0.211	0.7833	-1.5881	21.8048	274.671887	primavera	Meio
0.11228	-0.214	0.0	-28.497268	-48.83225	st13	21.5349	-0.215	0.5998	-1.6668	21.5349	274.671944	primavera	Meio
2.69232	-0.21	0.0	-28.463209999999997	-48.845545	st16	23.3963	-0.211	17.0851	10.3005	23.3963	274.679757	primavera	Meio
4.05359	-0.038	0.0	-28.463209999999997	-48.845545	st16	22.2816	-0.038	27.5286	18.4756	22.2816	274.679815	primavera	Meio
4.04063	0.048	0.0	-28.463209999999997	-48.845545	st16	22.2785	0.048	27.4326	18.4039	22.2785	274.679873	primavera	Meio
4.04012	0.005	0.0	-28.463209999999997	-48.845545	st16	22.2735	0.005	27.4319	18.4047	22.2735	274.679931	primavera	Meio
4.03838	0.023	0.0	-28.463209999999997	-48.845545	st16	22.2725	0.023	27.4194	18.3955	22.2725	274.679988	primavera	Meio
4.03854	0.142	0.0	-28.463209999999997	-48.845545	st16	22.2736	0.143	27.4199	18.3956	22.2736	274.680046	primavera	Meio
4.03862	0.187	0.0	-28.463209999999997	-48.845545	st16	22.2704	0.188	27.4225	18.3984	22.2704	274.680104	primavera	Meio
4.03843	0.096	0.0	-28.463209999999997	-48.845545	st16	22.2715	0.097	27.4204	18.3965	22.2715	274.680162	primavera	Meio
4.0369	0.135	0.0	-28.463209999999997	-48.845545	st16	22.2693	0.136	27.4102	18.3894	22.2693	274.68022	primavera	Meio
4.03745	0.253	0.0	-28.463209999999997	-48.845545	st16	22.2718	0.255	27.4128	18.3907	22.2718	274.680278	primavera	Meio
4.03728	0.196	0.0	-28.463209999999997	-48.845545	st16	22.2703	0.197	27.4124	18.3908	22.2703	274.680336	primavera	Meio
4.03702	0.291	0.0	-28.463209999999997	-48.845545	st16	22.27	0.293	27.4106	18.3895	22.2701	274.680394	primavera	Meio
4.03792	0.417	0.0	-28.463209999999997	-48.845545	st16	22.266	0.42	27.4198	18.3976	22.2661	274.680451	primavera	Meio
4.03871	0.54	0.0	-28.463209999999997	-48.845545	st16	22.2654	0.544	27.4261	18.4025	22.2655	274.680509	primavera	Meio
4.03885	0.689	0.0	-28.463209999999997	-48.845545	st16	22.265	0.694	27.4274	18.4036	22.2651	274.680567	primavera	Meio
4.03935	0.817	0.0	-28.463209999999997	-48.845545	st16	22.2655	0.823	27.4308	18.406	22.2657	274.680625	primavera	Meio
4.03958	0.811	0.0	-28.463209999999997	-48.845545	st16	22.2672	0.816	27.4314	18.406	22.2674	274.680683	primavera	Meio
4.03952	0.817	0.0	-28.463209999999997	-48.845545	st16	22.2694	0.823	27.4296	18.404	22.2696	274.680741	primavera	Meio
4.03983	0.817	0.0	-28.463209999999997	-48.845545	st16	22.2724	0.823	27.4301	18.4036	22.2726	274.680799	primavera	Meio
4.03996	0.823	0.0	-28.463209999999997	-48.845545	st16	22.2702	0.829	27.4324	18.4059	22.2704	274.680856	primavera	Meio
4.04	0.821	0.0	-28.463209999999997	-48.845545	st16	22.2689	0.827	27.4336	18.4071	22.2691	274.680914	primavera	Meio
4.04007	0.741	0.0	-28.463209999999997	-48.845545	st16	22.2726	0.746	27.4318	18.4049	22.2727	274.680972	primavera	Meio
4.03992	0.707	0.0	-28.463209999999997	-48.845545	st16	22.2692	0.712	27.4329	18.4066	22.2693	274.68103	primavera	Meio
4.03961	0.652	0.0	-28.463209999999997	-48.845545	st16	22.2665	0.656	27.4322	18.4068	22.2666	274.681088	primavera	Meio
4.03986	0.659	0.0	-28.463209999999997	-48.845545	st16	22.2659	0.663	27.4345	18.4087	22.266	274.681146	primavera	Meio
4.03939	0.694	0.0	-28.463209999999997	-48.845545	st16	22.2653	0.699	27.4313	18.4064	22.2654	274.681204	primavera	Meio
4.03961	0.705	0.0	-28.463209999999997	-48.845545	st16	22.2661	0.71	27.4325	18.4071	22.2662	274.681262	primavera	Meio
4.03955	0.486	0.0	-28.463209999999997	-48.845545	st16	22.2668	0.489	27.4316	18.4063	22.2669	274.681319	primavera	Meio
4.03944	0.469	0.0	-28.463209999999997	-48.845545	st16	22.267	0.472	27.4307	18.4055	22.2671	274.681377	primavera	Meio
4.03905	0.414	0.0	-28.463209999999997	-48.845545	st16	22.2679	0.417	27.4272	18.4026	22.268	274.681435	primavera	Meio
4.03889	0.383	0.0	-28.463209999999997	-48.845545	st16	22.2686	0.386	27.4255	18.4012	22.2687	274.681493	primavera	Meio
4.03841	0.184	0.0	-28.463209999999997	-48.845545	st16	22.2679	0.185	27.4225	18.3991	22.2679	274.681551	primavera	Meio
4.03845	0.2	0.0	-28.463209999999997	-48.845545	st16	22.2632	0.201	27.4257	18.4028	22.2632	274.681609	primavera	Meio
4.03854	0.148	0.0	-28.463209999999997	-48.845545	st16	22.2644	0.149	27.4257	18.4025	22.2644	274.681667	primavera	Meio
4.03866	0.133	0.0	-28.463209999999997	-48.845545	st16	22.2658	0.134	27.4257	18.4021	22.2658	274.681725	primavera	Meio
4.03868	0.048	0.0	-28.463209999999997	-48.845545	st16	22.2666	0.048	27.4254	18.4016	22.2666	274.681782	primavera	Meio
1.88982	-0.203	0.0	-28.463209999999997	-48.845545	st16	22.2443	-0.204	11.9114	6.7044	22.2443	274.68184	primavera	Meio
0.11896	-0.223	0.0	-28.463209999999997	-48.845545	st16	21.5609	-0.224	0.6366	-1.6446	21.5609	274.681898	primavera	Meio
4.05237	-0.029	0.0	-28.457496999999996	-48.831837	st15	23.1229	-0.029	26.9974	17.8429	23.1229	274.686991	primavera	Meio
4.04643	-0.011	0.0	-28.457496999999996	-48.831837	st15	23.1054	-0.011	26.9641	17.8226	23.1054	274.687049	primavera	Meio
4.04336	-0.036	0.0	-28.457496999999996	-48.831837	st15	23.1029	-0.036	26.9429	17.8073	23.1029	274.687106	primavera	Meio
4.04051	-0.017	0.0	-28.457496999999996	-48.831837	st15	23.1154	-0.017	26.9141	17.7821	23.1154	274.687164	primavera	Meio
4.04115	-0.009	0.0	-28.457496999999996	-48.831837	st15	23.1159	-0.009	26.9186	17.7853	23.1159	274.687222	primavera	Meio
4.04	-0.036	0.0	-28.457496999999996	-48.831837	st15	23.1083	-0.036	26.9147	17.7845	23.1083	274.68728	primavera	Meio
4.04278	-0.053	0.0	-28.457496999999996	-48.831837	st15	23.1272	-0.053	26.9238	17.7861	23.1272	274.687338	primavera	Meio
4.03904	-0.033	0.0	-28.457496999999996	-48.831837	st15	23.1334	-0.033	26.8923	17.7606	23.1334	274.687396	primavera	Meio
4.03961	-0.015	0.0	-28.457496999999996	-48.831837	st15	23.1227	-0.015	26.903	17.7717	23.1227	274.687454	primavera	Meio
4.03939	-0.024	0.0	-28.457496999999996	-48.831837	st15	23.1202	-0.024	26.9029	17.7723	23.1202	274.687512	primavera	Meio
4.03899	0.044	0.0	-28.457496999999996	-48.831837	st15	23.0953	0.044	26.9151	17.7884	23.0953	274.687569	primavera	Meio
4.0388	0.048	0.0	-28.457496999999996	-48.831837	st15	22.9644	0.048	26.9936	17.884	22.9644	274.687627	primavera	Meio
4.03012	0.204	0.0	-28.457496999999996	-48.831837	st15	22.3856	0.205	27.2863	18.2641	22.3856	274.687685	primavera	Meio
4.03033	0.31	0.0	-28.457496999999996	-48.831837	st15	22.0553	0.312	27.4951	18.5116	22.0554	274.687743	primavera	Meio
4.02691	0.462	0.0	-28.457496999999996	-48.831837	st15	21.9773	0.465	27.5185	18.5503	21.9774	274.687801	primavera	Meio
4.0278	0.594	0.0	-28.457496999999996	-48.831837	st15	21.9528	0.598	27.5407	18.5737	21.9529	274.687859	primavera	Meio
4.02636	0.744	0.0	-28.457496999999996	-48.831837	st15	21.9214	0.749	27.5496	18.5889	21.9215	274.687917	primavera	Meio
4.0225	0.886	0.0	-28.457496999999996	-48.831837	st15	21.9132	0.892	27.5254	18.5727	21.9134	274.687975	primavera	Meio
4.01604	1.072	0.0	-28.457496999999996	-48.831837	st15	21.8897	1.079	27.491	18.553	21.8899	274.688032	primavera	Meio
4.02007	1.2	0.0	-28.457496999999996	-48.831837	st15	21.8638	1.208	27.5381	18.5956	21.864	274.68809	primavera	Meio
4.01966	1.504	0.0	-28.457496999999996	-48.831837	st15	21.8528	1.514	27.5418	18.6013	21.8531	274.688148	primavera	Meio
4.0185	1.643	0.0	-28.457496999999996	-48.831837	st15	21.843	1.654	27.5391	18.6019	21.8433	274.688206	primavera	Meio
4.02286	1.75	0.0	-28.457496999999996	-48.831837	st15	21.8303	1.762	27.5804	18.6366	21.8306	274.688264	primavera	Meio
4.02335	1.891	0.0	-28.457496999999996	-48.831837	st15	21.8303	1.904	27.5841	18.6393	21.8307	274.688322	primavera	Meio
4.02224	1.99	0.0	-28.457496999999996	-48.831837	st15	21.829	2.003	27.5764	18.6339	21.8294	274.68838	primavera	Meio
4.02234	2.267	0.0	-28.457496999999996	-48.831837	st15	21.8239	2.282	27.5803	18.6382	21.8243	274.688437	primavera	Meio
4.01973	2.59	0.0	-28.457496999999996	-48.831837	st15	21.8127	2.607	27.5674	18.6314	21.8132	274.688495	primavera	Meio
4.02103	2.729	0.0	-28.457496999999996	-48.831837	st15	21.8069	2.747	27.5809	18.6432	21.8074	274.688553	primavera	Meio
4.02228	2.799	0.0	-28.457496999999996	-48.831837	st15	21.8108	2.818	27.588	18.6475	21.8113	274.688611	primavera	Meio
4.02059	2.874	0.0	-28.457496999999996	-48.831837	st15	21.8056	2.893	27.5784	18.6416	21.8061	274.688669	primavera	Meio
4.02113	2.904	0.0	-28.457496999999996	-48.831837	st15	21.8078	2.924	27.581	18.643	21.8084	274.688727	primavera	Meio
4.0176	3.03	0.0	-28.457496999999996	-48.831837	st15	21.7979	3.05	27.5604	18.63	21.7985	274.688785	primavera	Meio
4.01943	2.977	0.0	-28.457496999999996	-48.831837	st15	21.7967	2.997	27.5751	18.6415	21.7973	274.688843	primavera	Meio
4.0191	2.726	0.0	-28.457496999999996	-48.831837	st15	21.7961	2.744	27.5731	18.6401	21.7966	274.6889	primavera	Meio
4.01777	2.461	0.0	-28.457496999999996	-48.831837	st15	21.7967	2.478	27.5626	18.6321	21.7972	274.688958	primavera	Meio
4.01721	2.272	0.0	-28.457496999999996	-48.831837	st15	21.8084	2.287	27.551	18.6202	21.8088	274.689016	primavera	Meio
4.01742	2.129	0.0	-28.457496999999996	-48.831837	st15	21.8173	2.143	27.547	18.6148	21.8177	274.689074	primavera	Meio
4.01587	1.909	0.0	-28.457496999999996	-48.831837	st15	21.821	1.922	27.5329	18.6031	21.8214	274.689132	primavera	Meio
4.01454	1.745	0.0	-28.457496999999996	-48.831837	st15	21.8225	1.757	27.5219	18.5944	21.8228	274.68919	primavera	Meio
4.01315	1.395	0.0	-28.457496999999996	-48.831837	st15	21.8485	1.404	27.495	18.567	21.8488	274.689248	primavera	Meio
4.0077	1.091	0.0	-28.457496999999996	-48.831837	st15	21.8577	1.098	27.4478	18.5288	21.8579	274.689306	primavera	Meio
4.00034	0.823	0.0	-28.457496999999996	-48.831837	st15	21.9277	0.829	27.3477	18.4343	21.9279	274.689363	primavera	Meio
3.99782	0.603	0.0	-28.457496999999996	-48.831837	st15	22.0047	0.607	27.2803	18.3626	22.0048	274.689421	primavera	Meio
3.99631	0.46	0.0	-28.457496999999996	-48.831837	st15	22.1511	0.463	27.1774	18.2452	22.1512	274.689479	primavera	Meio
4.00514	0.081	0.0	-28.457496999999996	-48.831837	st15	23.0251	0.082	26.7069	17.6506	23.0251	274.689537	primavera	Meio
0.40831	-0.215	0.0	-28.457496999999996	-48.831837	st15	23.021	-0.216	2.2562	-0.7572	23.021	274.689595	primavera	Meio
0.14195	-0.21	0.0	-28.457496999999996	-48.831837	st15	22.8362	-0.211	0.7442	-1.8564	22.8362	274.689653	primavera	Meio
1.44706	-0.199	0.0	-28.423990000000003	-48.833888	st18	23.0797	-0.2	8.7478	4.1156	23.0797	274.692199	primavera	Ponte
3.92129	-0.08	0.0	-28.423990000000003	-48.833888	st18	22.6843	-0.081	26.2891	17.4288	22.6843	274.692257	primavera	Ponte
3.91794	-0.071	0.0	-28.423990000000003	-48.833888	st18	22.684	-0.071	26.2644	17.4102	22.684	274.692315	primavera	Ponte
3.9168	-0.054	0.0	-28.423990000000003	-48.833888	st18	22.6822	-0.054	26.2569	17.4051	22.6822	274.692373	primavera	Ponte
3.91651	-0.036	0.0	-28.423990000000003	-48.833888	st18	22.6826	-0.036	26.2545	17.4032	22.6826	274.692431	primavera	Ponte
3.91618	-0.04	0.0	-28.423990000000003	-48.833888	st18	22.6879	-0.04	26.2489	17.3975	22.6879	274.692488	primavera	Ponte
3.91693	-0.107	0.0	-28.423990000000003	-48.833888	st18	22.6892	-0.108	26.2537	17.4008	22.6892	274.692546	primavera	Ponte
3.91689	-0.053	0.0	-28.423990000000003	-48.833888	st18	22.6948	-0.053	26.2501	17.3965	22.6948	274.692604	primavera	Ponte
3.91776	-0.093	0.0	-28.423990000000003	-48.833888	st18	22.6969	-0.094	26.2553	17.3998	22.6969	274.692662	primavera	Ponte
3.91807	-0.143	0.0	-28.423990000000003	-48.833888	st18	22.7007	-0.144	26.2554	17.3988	22.7007	274.69272	primavera	Ponte
3.91839	-0.098	0.0	-28.423990000000003	-48.833888	st18	22.7019	-0.099	26.257	17.3998	22.7019	274.692778	primavera	Ponte
3.91857	-0.109	0.0	-28.423990000000003	-48.833888	st18	22.7029	-0.11	26.2578	17.4001	22.7029	274.692836	primavera	Ponte
3.91887	-0.102	0.0	-28.423990000000003	-48.833888	st18	22.7025	-0.103	26.2602	17.402	22.7025	274.692894	primavera	Ponte
3.91889	-0.088	0.0	-28.423990000000003	-48.833888	st18	22.7074	-0.089	26.2574	17.3986	22.7074	274.692951	primavera	Ponte
3.91912	-0.036	0.0	-28.423990000000003	-48.833888	st18	22.7065	-0.036	26.2597	17.4005	22.7065	274.693009	primavera	Ponte
3.91915	0.059	0.0	-28.423990000000003	-48.833888	st18	22.7104	0.059	26.2576	17.3978	22.7104	274.693067	primavera	Ponte
3.91941	0.119	0.0	-28.423990000000003	-48.833888	st18	22.7064	0.12	26.2619	17.4022	22.7064	274.693125	primavera	Ponte
3.91904	0.124	0.0	-28.423990000000003	-48.833888	st18	22.6979	0.125	26.2642	17.4063	22.6979	274.693183	primavera	Ponte
3.91889	0.159	0.0	-28.423990000000003	-48.833888	st18	22.6989	0.16	26.2625	17.4047	22.6989	274.693241	primavera	Ponte
3.91868	0.292	0.0	-28.423990000000003	-48.833888	st18	22.6949	0.294	26.2632	17.4063	22.695	274.693299	primavera	Ponte
3.91873	0.446	0.0	-28.423990000000003	-48.833888	st18	22.6948	0.449	26.2636	17.4066	22.6949	274.693356	primavera	Ponte
3.91876	0.455	0.0	-28.423990000000003	-48.833888	st18	22.6953	0.458	26.2635	17.4064	22.6954	274.693414	primavera	Ponte
3.91876	0.446	0.0	-28.423990000000003	-48.833888	st18	22.6956	0.449	26.2633	17.4062	22.6957	274.693472	primavera	Ponte
3.91881	0.46	0.0	-28.423990000000003	-48.833888	st18	22.694	0.463	26.2647	17.4077	22.6941	274.69353	primavera	Ponte
3.91877	0.396	0.0	-28.423990000000003	-48.833888	st18	22.6944	0.399	26.2641	17.4072	22.6945	274.693588	primavera	Ponte
3.91887	0.363	0.0	-28.423990000000003	-48.833888	st18	22.6946	0.365	26.2648	17.4076	22.6947	274.693646	primavera	Ponte
3.91891	0.285	0.0	-28.423990000000003	-48.833888	st18	22.695	0.287	26.2648	17.4075	22.6951	274.693704	primavera	Ponte
3.91872	0.223	0.0	-28.423990000000003	-48.833888	st18	22.6956	0.224	26.2632	17.4061	22.6956	274.693762	primavera	Ponte
3.91912	0.066	0.0	-28.423990000000003	-48.833888	st18	22.7	0.066	26.2635	17.4052	22.7	274.693819	primavera	Ponte
3.91959	0.017	0.0	-28.423990000000003	-48.833888	st18	22.7072	0.017	26.2628	17.4026	22.7072	274.693877	primavera	Ponte
3.9201	-0.062	0.0	-28.423990000000003	-48.833888	st18	22.7109	-0.062	26.2644	17.4028	22.7109	274.693935	primavera	Ponte
0.35826	-0.208	0.0	-28.423990000000003	-48.833888	st18	22.63	-0.209	1.9811	-0.8717	22.63	274.693993	primavera	Ponte
0.56926	-0.221	0.0	-28.433828000000002	-48.82495	st19	23.1337	-0.222	3.2055	-0.0683	23.1337	274.700185	primavera	Ponte
4.01334	-0.098	0.0	-28.433828000000002	-48.82495	st19	22.4019	-0.099	27.15	18.1565	22.4019	274.700243	primavera	Ponte
4.01107	0.028	0.0	-28.433828000000002	-48.82495	st19	22.3798	0.028	27.1466	18.16	22.3798	274.700301	primavera	Ponte
4.00796	0.121	0.0	-28.433828000000002	-48.82495	st19	22.3053	0.122	27.1694	18.1975	22.3053	274.700359	primavera	Ponte
4.01084	0.106	0.0	-28.433828000000002	-48.82495	st19	22.3437	0.107	27.1672	18.1854	22.3437	274.700417	primavera	Ponte
4.01034	0.068	0.0	-28.433828000000002	-48.82495	st19	22.3864	0.068	27.137	18.1509	22.3864	274.700475	primavera	Ponte
4.01059	-0.011	0.0	-28.433828000000002	-48.82495	st19	22.3815	-0.011	27.1419	18.156	22.3815	274.700532	primavera	Ponte
4.01062	0.017	0.0	-28.433828000000002	-48.82495	st19	22.3682	0.017	27.1504	18.166	22.3682	274.70059	primavera	Ponte
4.01069	0.001	0.0	-28.433828000000002	-48.82495	st19	22.3035	0.001	27.1911	18.2144	22.3035	274.700648	primavera	Ponte
4.01033	0.062	0.0	-28.433828000000002	-48.82495	st19	22.3533	0.062	27.1575	18.1754	22.3533	274.700706	primavera	Ponte
4.01051	0.059	0.0	-28.433828000000002	-48.82495	st19	22.4046	0.059	27.127	18.1384	22.4046	274.700764	primavera	Ponte
4.01051	0.039	0.0	-28.433828000000002	-48.82495	st19	22.4105	0.039	27.1233	18.1341	22.4105	274.700822	primavera	Ponte
4.01034	-0.188	0.0	-28.433828000000002	-48.82495	st19	22.4088	-0.189	27.1232	18.1344	22.4088	274.70088	primavera	Ponte
4.01015	0.066	0.0	-28.433828000000002	-48.82495	st19	22.3862	0.066	27.1357	18.15	22.3862	274.700938	primavera	Ponte
4.01012	0.117	0.0	-28.433828000000002	-48.82495	st19	22.3949	0.118	27.13	18.1434	22.3949	274.700995	primavera	Ponte
4.01025	0.115	0.0	-28.433828000000002	-48.82495	st19	22.4121	0.116	27.1204	18.1314	22.4121	274.701053	primavera	Ponte
4.01013	0.287	0.0	-28.433828000000002	-48.82495	st19	22.3173	0.289	27.1782	18.2009	22.3174	274.701111	primavera	Ponte
4.00921	0.469	0.0	-28.433828000000002	-48.82495	st19	22.2877	0.472	27.1896	18.2176	22.2878	274.701169	primavera	Ponte
4.00771	0.607	0.0	-28.433828000000002	-48.82495	st19	22.2223	0.611	27.219	18.2575	22.2224	274.701227	primavera	Ponte
4.00843	0.868	0.0	-28.433828000000002	-48.82495	st19	22.2189	0.874	27.2265	18.264	22.2191	274.701285	primavera	Ponte
4.00806	1.014	0.0	-28.433828000000002	-48.82495	st19	22.2276	1.021	27.2182	18.2554	22.2278	274.701343	primavera	Ponte
4.00739	1.039	0.0	-28.433828000000002	-48.82495	st19	22.2073	1.046	27.2258	18.2667	22.2075	274.7014	primavera	Ponte
4.00681	1.364	0.0	-28.433828000000002	-48.82495	st19	22.201	1.373	27.2252	18.2679	22.2013	274.701458	primavera	Ponte
4.00678	1.475	0.0	-28.433828000000002	-48.82495	st19	22.1984	1.485	27.2266	18.2696	22.1987	274.701516	primavera	Ponte
4.00772	1.569	0.0	-28.433828000000002	-48.82495	st19	22.2006	1.58	27.2323	18.2734	22.2009	274.701574	primavera	Ponte
4.00843	1.562	0.0	-28.433828000000002	-48.82495	st19	22.1969	1.573	27.2399	18.2802	22.1972	274.701632	primavera	Ponte
4.00649	1.441	0.0	-28.433828000000002	-48.82495	st19	22.1916	1.451	27.2286	18.273	22.1919	274.70169	primavera	Ponte
4.00613	1.245	0.0	-28.433828000000002	-48.82495	st19	22.2465	1.253	27.1918	18.2303	22.2467	274.701748	primavera	Ponte
4.00586	1.012	0.0	-28.433828000000002	-48.82495	st19	22.2422	1.019	27.1925	18.232	22.2424	274.701806	primavera	Ponte
4.00583	0.952	0.0	-28.433828000000002	-48.82495	st19	22.2948	0.958	27.1595	18.1928	22.295	274.701863	primavera	Ponte
4.00647	0.471	0.0	-28.433828000000002	-48.82495	st19	22.3309	0.474	27.1421	18.1699	22.331	274.701921	primavera	Ponte
4.00628	0.255	0.0	-28.433828000000002	-48.82495	st19	22.3796	0.257	27.1106	18.1328	22.3796	274.701979	primavera	Ponte
4.00621	-0.074	0.0	-28.433828000000002	-48.82495	st19	22.3921	-0.074	27.1024	18.1233	22.3921	274.702037	primavera	Ponte
0.47653	-0.217	0.0	-28.433828000000002	-48.82495	st19	22.3449	-0.218	2.6994	-0.2617	22.3449	274.702095	primavera	Ponte
0.17755	-0.225	0.0	-28.433828000000002	-48.82495	st19	21.9601	-0.227	0.9592	-1.4898	21.9601	274.702153	primavera	Ponte
1.61583	-0.174	0.0	-28.429047999999998	-48.830182	st20	23.8402	-0.175	9.6932	4.6316	23.8402	274.705104	primavera	Ponte
4.00136	-0.015	0.0	-28.429047999999998	-48.830182	st20	22.2163	-0.015	27.1751	18.2259	22.2163	274.705162	primavera	Ponte
4.00211	0.166	0.0	-28.429047999999998	-48.830182	st20	22.2142	0.167	27.182	18.2317	22.2142	274.70522	primavera	Ponte
4.00078	0.166	0.0	-28.429047999999998	-48.830182	st20	22.2138	0.167	27.1722	18.2244	22.2138	274.705278	primavera	Ponte
3.99904	0.146	0.0	-28.429047999999998	-48.830182	st20	22.2137	0.147	27.1591	18.2146	22.2137	274.705336	primavera	Ponte
3.99819	0.151	0.0	-28.429047999999998	-48.830182	st20	22.2143	0.152	27.1523	18.2093	22.2143	274.705394	primavera	Ponte
3.9964	0.15	0.0	-28.429047999999998	-48.830182	st20	22.2147	0.151	27.1386	18.1987	22.2147	274.705451	primavera	Ponte
3.99679	0.196	0.0	-28.429047999999998	-48.830182	st20	22.2148	0.197	27.1414	18.2009	22.2148	274.705509	primavera	Ponte
3.99488	0.164	0.0	-28.429047999999998	-48.830182	st20	22.2166	0.165	27.1259	18.1887	22.2166	274.705567	primavera	Ponte
3.99411	0.341	0.0	-28.429047999999998	-48.830182	st20	22.2177	0.343	27.1193	18.1833	22.2178	274.705625	primavera	Ponte
